origem,destino,volume
35,22,0.027632533109423305
36,22,0.11027568922305764
37,22,0.09775708306298742
38,22,0.08091294225411244
39,22,0.01877790924010534
40,22,0.04783532435148786
41,22,0.1798913527473506
42,22,0.04066002569876468
43,22,0.07709629403457884
44,22,0.001170438787323639
45,22,0.08081116496825821
46,22,0.01073750365762121
47,22,0.16264010279505872
48,22,0.12432095467094131
49,22,0.10299861328448023
50,22,0.038166482195336054
51,22,0.21179853186265155
52,22,0.045036448990496546
53,22,0.01094105822932967
1,23,0.6842995814409119
2,23,2.0155210360927702
3,23,2.290103431166749
4,23,2.4511150973881404
5,23,2.367734055952063
6,23,2.4654911390150502
7,23,2.538808951312291
8,23,2.643754055188733
9,23,1.2550284340292355
10,23,2.5718738470541838
11,23,0.846748851824994
12,23,1.0623894762286428
13,23,1.7107489536022797
14,23,0.31196010330394514
15,23,1.7035609327888248
16,23,3.241797386868186
17,23,5.314822589468595
18,23,0.050316145694184695
19,23,1.0997671844586083
20,23,1.7351882243680268
21,23,4.5600804040558245
22,23,0.2673943742605244
23,23,0.8913145808684146
24,23,1.868885411498289
25,23,1.5914278080989275
26,23,3.290675928399679
27,23,3.024719158301846
28,23,0.8481864559876849
29,23,3.256173428495096
30,23,5.3766395684643085
31,23,3.3711817615103747
32,23,1.8703230156609798
33,23,1.9105759322163276
34,23,0.999134893070239
35,23,0.7806190603412083
36,23,3.115288220551378
37,23,2.7616375965293947
38,23,2.2857906186786763
39,23,0.5304759360329758
40,23,1.351347912929532
41,23,5.081930715112654
42,23,1.1486457259901022
43,23,2.177970306476852
44,23,0.0330648957418928
45,23,2.2829154103532945
46,23,0.3033344783277992
47,23,4.594582903960409
48,23,3.512066969454092
49,23,2.9097108252865667
50,23,1.0782031220182435
51,23,5.983308525119906
52,23,1.2722796839815274
53,23,0.3090848949785632
1,24,6.546264137501113
2,24,19.281223362975968
3,24,21.907980611427043
4,24,23.448278055544954
5,24,22.650624021983894
6,24,23.58580461305548
7,24,24.287190056359172
8,24,25.29113392618602
9,24,12.006068470669058
10,24,24.603501138633384
11,24,8.100314237370075
12,24,10.16321260002799
13,24,16.365660343752783
14,24,2.9843262979784484
15,24,16.29689706499752
16,24,31.012238718623973
17,24,50.84356831164205
18,24,0.48134295128684657
19,24,10.52078164955536
20,24,16.59945549152068
21,24,43.623424042339344
22,24,2.557993969695813
23,24,8.52664656565271
24,24,17.878452476368587
25,24,15.224189916415403
26,24,31.479829014159762
27,24,28.935587700215006
28,24,8.114066893121128
29,24,31.1497652761345
30,24,51.43493250893732
31,24,32.24997773621872
32,24,17.89220513211964
33,24,18.277279493149116
34,24,9.558095746981666
35,24,7.467692072821648
36,24,29.80200501253133
37,24,26.41885169777235
38,24,21.866722644173887
39,24,5.074729972138468
40,24,12.927496405989594
41,24,48.615638079971504
42,24,10.988371945091155
43,24,20.83527346284493
44,24,0.31631108227421345
45,24,21.839217332671783
46,24,2.901810363472132
47,24,43.95348778036462
48,24,33.59773799982189
49,24,27.835375240130784
50,24,10.31449181328957
51,24,57.23855323588158
52,24,12.171100339681692
53,24,2.9568209864763433
1,25,2.603971858580461
2,25,7.669681818760099
3,25,8.714552879661081
4,25,9.327252140503543
5,25,9.009961451852982
6,25,9.381957431650191
7,25,9.660954416498098
8,25,10.06030304186863
9,25,4.7757719171024
10,25,9.786776586135389
11,25,3.2221416485375878
12,25,4.042721015737313
13,25,6.509929646451153
14,25,1.187104817882269
15,25,6.482577000877829
16,25,12.336043153569202
17,25,20.224546136915894
18,25,0.1914685190132692
19,25,4.184954772718598
20,25,6.602928641400456
21,25,17.352518351716853
22,25,1.0175184153276593
23,25,3.391728051092197
24,25,7.111687849064285
25,25,6.055875729933971
26,25,12.522041143467806
27,25,11.509993257254813
28,25,3.2276121776522526
29,25,12.39074844471585
30,25,20.459778888846483
31,25,12.828390773889037
32,25,7.11715837817895
33,25,7.270333193389566
34,25,3.80201773469206
35,25,2.9704973092630054
36,25,11.854636591478696
37,25,10.508886429271147
38,25,8.698141292317088
39,25,2.018625243311324
40,25,5.142297367784945
41,25,19.33832042034019
42,25,4.370952762617203
43,25,8.287851608717224
44,25,0.1258221696372912
45,25,8.687200234087758
46,25,1.1542816431942802
47,25,17.483811050468812
48,25,13.36450262712619
49,25,11.072350928081626
50,25,4.102896835998626
51,25,22.76834217523504
52,25,4.841418266478379
53,25,1.1761637596529395
1,26,3.657672099029299
2,26,10.773227484956045
3,26,12.240906835616961
4,26,13.101535564800326
5,26,12.655852830044655
6,26,13.178377415620268
7,26,13.570270854801981
8,26,14.131216365787564
9,26,6.708293576581046
10,26,13.747007111687848
11,26,4.525985013294658
12,26,5.678612775593807
13,26,9.144180247573248
14,26,1.6674681627927685
15,26,9.105759322163276
16,26,17.327837359897206
17,26,28.408432248133025
18,26,0.2689464778698014
19,26,5.878401587725659
20,26,9.274811393967152
21,26,24.374235080086
22,26,1.4292584252509446
23,26,4.764194750836482
24,26,9.989440606592623
25,26,8.506392885767719
26,26,17.58909965268501
27,26,16.167525412516063
28,26,4.533669198376653
29,26,17.40467921071715
30,26,28.73885220665878
31,26,18.019414017276695
32,26,9.997124791674619
33,26,10.212281973970459
34,26,5.340508631986056
35,26,4.172512499522919
36,26,16.651629072681704
37,26,14.7613195425111
38,26,12.217854280370979
39,26,2.8354642952559064
40,26,7.223133977074666
41,26,27.16359426484994
42,26,6.139663880513467
43,26,11.641540399221403
44,26,0.1767362568858695
45,26,12.20248591020699
46,26,1.6213630523008027
47,26,24.55865552205387
48,26,18.77246415531214
49,26,15.552790605956515
50,26,5.763138811495744
51,26,31.98157831126038
52,26,6.8005037975649785
53,26,1.6520997926287802
1,27,24.967851099830796
2,27,73.53976311336717
3,27,83.55837563451776
4,27,89.43316412859559
5,27,86.39086294416244
6,27,89.95769881556683
7,27,92.63282571912013
8,27,96.46192893401015
9,27,45.79187817258883
10,27,93.83925549915398
11,27,30.895093062605753
12,27,38.763113367174284
13,27,62.41962774957699
14,27,11.382402707275803
15,27,62.15736040609137
16,27,118.28257191201354
17,27,193.92047377326566
18,27,1.8358714043993232
19,27,40.12690355329949
20,27,63.31133671742809
21,27,166.3824027072758
22,27,9.756345177664974
23,27,32.52115059221658
24,27,68.18950930626058
25,27,58.065989847715734
26,27,120.06598984771573
27,27,110.36209813874788
28,27,30.947546531302876
29,27,118.80710659898477
30,27,196.17597292724196
31,27,123.00338409475465
32,27,68.2419627749577
33,27,69.71065989847716
34,27,36.455160744500844
35,27,28.482233502538072
36,27,113.66666666666666
37,27,100.76311336717428
38,27,83.4010152284264
39,27,19.35532994923858
40,27,49.30626057529611
41,27,185.42301184433163
42,27,41.910321489001696
43,27,79.46700507614213
44,27,1.2064297800338408
45,27,83.29610829103216
46,27,11.067681895093061
47,27,167.64128595600678
48,27,128.14382402707275
49,27,106.165820642978
50,27,39.34010152284264
51,27,218.31133671742808
52,27,46.421319796954315
53,27,11.277495769881558
1,28,1.138480719565411
2,28,3.353256237039299
3,28,3.8100835845960077
4,28,4.07796140096434
5,28,3.939238960345025
6,28,4.101879063140084
7,28,4.223859140236378
8,28,4.398458074119308
9,28,2.0880119079424446
10,28,4.278869763240588
11,28,1.4087503021513175
12,28,1.7675152347874763
13,28,2.8462017989135275
14,28,0.5190132692136432
15,28,2.8342429678256553
16,28,5.393432820630256
17,28,8.84235970637253
18,28,0.08371181761510375
19,28,1.8297011564444103
20,28,2.8868618246122923
21,28,7.586682442145974
22,28,0.44486851646883707
23,28,1.4828950548961235
24,28,3.109296082846711
25,28,2.6476852028548525
26,28,5.474752872027785
27,28,5.032276121776523
28,28,1.4111420683688918
29,28,5.4173504828059995
30,28,8.94520565372823
31,28,5.6086917802119505
32,28,3.111687849064285
33,28,3.1786573031563683
34,28,1.662277521214203
35,28,1.2987290561428952
36,28,5.182957393483709
37,28,4.594582903960409
38,28,3.8029082859432846
39,28,0.882561734284951
40,28,2.2482602445199293
41,28,8.454893579125478
42,28,1.91102120784194
43,28,3.6235258196252054
44,28,0.055010623004211036
45,28,3.798124753508136
46,28,0.5046626719081969
47,28,7.64408483136776
48,28,5.843084869534242
49,28,4.840934824370571
50,28,1.7938246631807946
51,28,9.954530997544623
52,28,2.1167131025533377
53,28,0.5142297367784945
1,29,6.358535933742987
2,29,18.728292813251404
3,29,21.27972214800962
4,29,22.77584825006679
5,29,22.00106866150147
6,29,22.909430937750468
7,29,23.590702644937217
8,29,24.56585626502805
9,29,11.66176863478493
10,29,23.897942826609672
11,29,7.868020304568528
12,29,9.871760619823672
13,29,15.896339834357468
14,29,2.8987443227357734
15,29,15.829548490515629
16,29,30.122896072668983
17,29,49.38551963665509
18,29,0.46753940689286666
19,29,10.219075607801228
20,29,16.123430403419718
21,29,42.37242853326209
22,29,2.484637990916377
23,29,8.282126636387924
24,29,17.365749398877906
25,29,14.787603526582954
26,29,30.57707721079348
27,29,28.10579748864547
28,29,7.881378573336895
29,29,30.25647876035266
30,29,49.9599251936949
31,29,31.325140261822067
32,29,17.379107667646274
33,29,17.753139193160568
34,29,9.283996794015495
35,29,7.253539941223617
36,29,28.94736842105263
37,29,25.661234304034195
38,29,21.239647341704515
39,29,4.929201175527652
40,29,12.556772642265562
41,29,47.22148009617953
42,29,10.673256745925729
43,29,20.237777184076943
44,29,0.30724018167245526
45,29,21.21293080416778
46,29,2.8185947101255677
47,29,42.693026983702914
48,29,32.6342506011221
49,29,27.03713598717606
50,29,10.018701576275713
51,29,55.59711461394603
52,29,11.822067860005344
53,29,2.8720277851990383
1,30,9.277406714756435
2,30,27.325471038001094
3,30,31.048127934048317
4,30,33.23104716104983
5,30,32.100606847066906
6,30,33.42595066346068
7,30,34.419958525756016
8,30,35.84275409335521
9,30,17.015075760467155
10,30,34.86823658130097
11,30,11.479816291999034
12,30,14.403368828161776
13,30,23.193516786891085
14,30,4.229406002315433
15,30,23.096065035685662
16,30,43.950739793646555
17,30,72.05582484129104
18,30,0.6821622584379731
19,30,14.910117934429982
20,30,23.52485274098953
21,30,61.82339096472145
22,30,3.6252051448418
23,30,12.084017149472665
24,30,25.33745531341043
25,30,21.575817716881033
26,30,44.61341170184344
27,30,41.007696907242725
28,30,11.499306642240118
29,30,44.1456432960574
30,30,72.89390990165771
31,30,45.70487131534419
32,30,25.356945663651516
33,30,25.902675470401892
34,30,13.545793417554036
35,30,10.583260180909125
36,30,42.235588972431074
37,30,37.44096281312418
38,30,30.989656883325065
39,30,7.191939238960345
40,30,18.32092922661985
41,30,68.89838810223529
42,30,15.572789842626873
43,30,29.527880615243696
44,30,0.44827805554495376
45,30,30.950676182842898
46,30,4.112463900868923
47,30,62.29115937050749
48,30,47.614925638970526
49,30,39.44846888795593
50,30,14.617762680813708
51,30,81.11883770339554
52,30,17.24895996336018
53,30,4.190425301833264
1,31,24.86490337518924
2,31,73.23654313448597
3,31,83.21384679974047
4,31,89.06441229978499
5,31,86.03465516583337
6,31,89.58678421943182
7,31,92.25088100963067
8,31,96.06419602305255
9,31,45.6030685851685
10,31,93.45233642481838
11,31,30.767706067198453
12,31,38.603284861900946
13,31,62.1622584379731
14,31,11.335470656336271
15,31,61.901072478149686
16,31,117.7948678803608
17,31,193.1208986934341
18,31,1.8283017187639148
19,31,39.961451852982705
20,31,63.050290701372724
21,31,165.69637291197535
22,31,9.71611770543109
23,31,32.387059018103635
24,31,67.90834955408828
25,31,57.826571504904386
26,31,119.57093240716003
27,31,109.90705189369363
28,31,30.819943259163136
29,31,118.31723980000764
30,31,195.36709794791548
31,31,122.49621515718229
32,31,67.96058674605295
33,31,69.42322812106408
34,31,36.30484841545488
35,31,28.36479523682302
36,31,113.19799498746866
37,31,100.34764576415658
38,31,83.05713522384642
39,31,19.275523834968133
40,31,49.102960446802285
41,31,184.65847359515539
42,31,41.737516379781944
43,31,79.13934582649517
44,31,1.2014554151877155
45,31,82.95266083991706
46,31,11.022047504548173
47,31,166.95006551912778
48,31,127.61545996972126
49,31,105.72807653651896
50,31,39.17789397351246
51,31,217.41119295701182
52,31,46.2299148887447
53,31,11.230996272406905
1,32,7.145783239825452
2,32,21.047033828225388
3,32,23.914354413953664
4,32,25.595715176265536
5,32,24.725010495782605
6,32,25.745836672900523
7,32,26.511456305738967
8,32,27.60734323117438
9,32,13.105606656234494
10,32,26.85673574799944
11,32,8.842156151800822
12,32,11.093978601325649
13,32,17.86445809956363
14,32,3.25763647697925
15,32,17.789397351246134
16,32,33.852397491189905
17,32,55.49991730595524
18,32,0.5254252382224597
19,32,11.484294492576618
20,32,18.119664643843112
21,32,47.61853873261835
22,32,2.792259837410786
23,32,9.307532791369285
24,32,19.515794562548503
25,32,16.618449677493224
26,32,34.36281057974886
27,32,31.58556289200158
28,32,8.85716830146432
29,32,34.00251898782489
30,32,56.145439741485696
31,32,35.2034909609048
32,32,19.530806712212
33,32,19.95114690278997
34,32,10.433444016131698
35,32,8.151597267279875
36,32,32.531328320802004
37,32,28.838339503581288
38,32,23.86931796496317
39,32,5.539483225831075
40,32,14.111420683688918
41,32,53.06794906046843
42,32,11.99470758113558
43,32,22.743406740200758
44,32,0.3452794422604735
45,32,23.839293665636173
46,32,3.167563578998257
47,32,47.97883032454232
48,32,36.67468162792769
49,32,30.38459091892167
50,32,11.259112247624136
51,32,62.480566899482206
52,32,13.285752452196482
53,32,3.2276121776522526
1,33,8.532549648232255
2,33,25.131585308448788
3,33,28.555360482424334
4,33,30.563019223184867
5,33,29.523338803862448
6,33,30.742274467895626
7,33,31.656476215920513
8,33,32.96503950230907
9,33,15.648982863249493
10,33,32.06876327875526
11,33,10.558133913463863
12,33,13.246962584125288
13,33,21.331374120580637
14,33,3.889838810223528
15,33,21.241746498225258
16,33,40.42205768227676
17,33,66.27066396956859
18,33,0.6273933564876658
19,33,13.713026220373267
20,33,21.636108036588936
21,33,56.8597636222536
22,33,3.334147551620167
23,33,11.113825172067223
24,33,23.303181812399018
25,33,19.843555589481316
26,33,41.03152551429334
27,33,37.71530348714426
28,33,10.576059437934939
29,33,40.60131292698752
30,33,67.04146152182487
31,33,42.03535488467361
32,33,23.321107336870096
33,33,23.823022022060226
34,33,12.458239507397936
35,33,9.73355978779436
36,33,38.84461152882205
37,33,34.434932508937315
38,33,28.501583909011106
39,33,6.614518529827106
40,33,16.849993002811598
41,33,63.36672900525425
42,33,14.322494052389859
43,33,27.157169573680395
44,33,0.41228706283475186
45,33,28.465732860068957
46,33,3.7822856633970714
47,33,57.289976209559434
48,33,43.79205628283908
49,33,36.28126152945816
50,33,13.444143353307124
51,33,74.60603284861901
52,33,15.864089156902407
53,33,3.853987761281376
1,34,7.091281503250512
2,34,20.886505604111804
3,34,23.731956795542153
4,34,25.400493619836393
5,34,24.53642990725545
6,34,25.54947012200552
7,34,26.309250283068078
8,34,27.39677874890271
9,34,13.005648639364908
10,34,26.65189623805707
11,34,8.774715977761664
12,34,11.00936351029859
13,34,17.72820375812628
14,34,3.2327900970700862
15,34,17.653715507041717
16,34,33.59420123913846
17,34,55.076612851926775
18,34,0.5214177575919494
19,34,11.396702415938321
20,34,17.9814638118138
21,34,47.25534648804753
22,34,2.7709629403457883
23,34,9.23654313448596
24,34,19.366945281986695
25,34,16.491698790122513
26,34,34.10072134651349
27,34,31.34465605638462
28,34,8.789613627978575
29,34,33.74317774130758
30,34,55.717211811254025
31,34,34.934989758660606
32,34,19.381842932203607
33,34,19.798977138277166
34,34,10.353866900754424
35,34,8.089424067783673
36,34,32.283208020050125
37,34,28.618386066689567
38,34,23.68726384489142
39,34,5.4972329300408385
40,34,14.00379120389807
41,34,52.66319351678689
42,34,11.90322252331336
43,34,22.569940078622952
44,34,0.3426459549889953
45,34,23.657468544457593
46,34,3.143404195768609
47,34,47.61289009325344
48,34,36.39495947991807
49,34,30.15284403903159
50,34,11.17323766268463
51,34,62.00402020279124
52,34,13.184420441967864
53,34,3.202994796636261
1,35,1.2474841927152907
2,35,3.674312685266466
3,35,4.174878821419029
4,35,4.468404513822628
5,35,4.316400137399336
6,35,4.494612164930092
7,35,4.628271185578159
8,35,4.819587038662646
9,35,2.287927941681615
10,35,4.688548783125326
11,35,1.543630650229635
12,35,1.9367454168415965
13,35,3.1187104817882267
14,35,0.5687060290319708
15,35,3.1056066562344946
16,35,5.909825324733153
17,35,9.688968614429475
18,35,0.09172677887612432
19,35,2.004885309721003
20,35,3.163263488670916
21,35,8.31306693128761
22,35,0.4874623105988321
23,35,1.6248743686627736
24,35,3.4069946439703322
25,35,2.9011869775962746
26,35,5.99893133849853
27,35,5.514089793010445
28,35,1.5462514153403815
29,35,5.936032975840617
30,35,9.80166151419157
31,35,6.1456941847003295
32,35,3.4096154090810784
33,35,3.482996832181978
34,35,1.8214317519687542
35,35,1.4230754551353002
36,35,5.679197994987469
37,35,5.034489777743852
38,35,4.16701652608679
39,35,0.9670623258654251
40,35,2.4635192041016247
41,35,9.264404666488556
42,35,2.093991323486381
43,35,3.9704591427808102
44,35,0.06027759754716741
45,35,4.161774995865298
46,35,0.5529814383674924
47,35,8.375965293945525
48,35,6.402529165553478
49,35,5.304428584150732
50,35,1.9655738330598067
51,35,10.907624390926555
52,35,2.319377123010572
53,35,0.563464498810478
1,36,3.7121738356042386
2,36,10.93375570906963
3,36,12.423304454028472
4,36,13.296757121229469
5,36,12.84443341857181
6,36,13.374743966515272
7,36,13.77247687747287
8,36,14.341780848059233
9,36,6.808251593450631
10,36,13.951846621630217
11,36,4.593425187333817
12,36,5.763227866620867
13,36,9.280434589010598
14,36,1.6923145427019324
15,36,9.241441166367697
16,36,17.586033611948654
17,36,28.831736702161496
18,36,0.2729539585003117
19,36,5.965993664363955
20,36,9.413012225996463
21,36,24.737427324656817
22,36,1.4505553223159422
23,36,4.835184407719806
24,36,10.138289887154434
25,36,8.63314377313843
26,36,17.851188885920383
27,36,16.408432248133025
28,36,4.6012238718623975
29,36,17.664020457234457
30,36,29.16708013689045
31,36,18.287915219520883
32,36,10.146088571683014
33,36,10.364451738483265
34,36,5.4200857473633315
35,36,4.2346856990191215
36,36,16.899749373433583
37,36,14.98127297940282
38,36,12.399908400442731
39,36,2.8777145910461437
40,36,7.3307634568655144
41,36,27.56834980853148
42,36,6.2311489383356875
43,36,11.815007060799207
44,36,0.1793697441573477
45,36,12.384311031385572
46,36,1.6455224355304505
47,36,24.92459575334275
48,36,19.052186303321758
49,36,15.784537485846595
50,36,5.84901339643525
51,36,32.45812500795135
52,36,6.901835807793596
53,36,1.676717173644772
1,37,9.277406714756435
2,37,27.325471038001094
3,37,31.048127934048317
4,37,33.23104716104983
5,37,32.100606847066906
6,37,33.42595066346068
7,37,34.419958525756016
8,37,35.84275409335521
9,37,17.015075760467155
10,37,34.86823658130097
11,37,11.479816291999034
12,37,14.403368828161776
13,37,23.193516786891085
14,37,4.229406002315433
15,37,23.096065035685662
16,37,43.950739793646555
17,37,72.05582484129104
18,37,0.6821622584379731
19,37,14.910117934429982
20,37,23.52485274098953
21,37,61.82339096472145
22,37,3.6252051448418
23,37,12.084017149472665
24,37,25.33745531341043
25,37,21.575817716881033
26,37,44.61341170184344
27,37,41.007696907242725
28,37,11.499306642240118
29,37,44.1456432960574
30,37,72.89390990165771
31,37,45.70487131534419
32,37,25.356945663651516
33,37,25.902675470401892
34,37,13.545793417554036
35,37,10.583260180909125
36,37,42.235588972431074
37,37,37.44096281312418
38,37,30.989656883325065
39,37,7.191939238960345
40,37,18.32092922661985
41,37,68.89838810223529
42,37,15.572789842626873
43,37,29.527880615243696
44,37,0.44827805554495376
45,37,30.950676182842898
46,37,4.112463900868923
47,37,62.29115937050749
48,37,47.614925638970526
49,37,39.44846888795593
50,37,14.617762680813708
51,37,81.11883770339554
52,37,17.24895996336018
53,37,4.190425301833264
1,38,11.051741027696144
2,38,32.55155655636553
3,38,36.98618373344529
4,38,39.58659338702085
5,38,38.23995267356208
6,38,39.81877282037581
7,38,41.00288793048612
8,38,42.69779779397733
9,38,20.269264531888094
10,38,41.53690062720252
11,38,13.675368624607204
12,38,17.15806012493162
13,38,27.62935256924036
14,38,5.038293703802654
15,38,27.513262852562878
16,38,52.35646222154371
17,38,85.83673651132908
18,38,0.8126280167423635
19,38,17.761726651654516
20,38,28.024057605943796
21,38,73.64731626019362
22,38,4.318537460402275
23,38,14.395124868007581
24,38,30.183326336144933
25,38,25.70226327239418
26,38,53.14587229495057
27,38,48.8505527778838
28,38,13.6985865679427
29,38,52.588641654898666
30,38,86.83510807475542
31,38,54.446077121738355
32,38,30.206544279480426
33,38,30.856646692874317
34,38,16.13647061816979
35,38,12.607343231174383
36,38,50.313283208020046
37,38,44.60166914748801
38,38,36.9165299034388
39,38,8.567421090798062
40,38,21.824866735366335
41,38,82.07542969097871
42,38,18.551136725061387
43,38,35.1751841532766
44,38,0.5340126967164103
45,38,36.87009401676781
46,38,4.898986043789677
47,38,74.20454690024555
48,38,56.721435568616975
49,38,46.99311731104411
50,38,17.413457501622077
51,38,96.63308016233476
52,38,20.54787985191405
53,38,4.991857817131661
1,39,0.47840413215780564
2,39,1.4090810783303438
3,39,1.601045761612152
4,39,1.71361143976693
5,39,1.65531849929392
6,39,1.7236619467450351
7,39,1.7749195323333715
8,39,1.848288233273539
9,39,0.8774092591885805
10,39,1.7980356983830132
11,39,0.591974861010394
12,39,0.7427324656819715
13,39,1.1960103303945142
14,39,0.21809600142488197
15,39,1.1909850769054615
16,39,2.2663893235627137
17,39,3.7156724298054784
18,39,0.035176774423368064
19,39,0.7688637838250448
20,39,1.213096192257293
21,39,3.188020813454957
22,39,0.18693942979275602
23,39,0.6231314326425199
24,39,1.306565907153671
25,39,1.1125911224762413
26,39,2.300561047288271
27,39,2.114626668193326
28,39,0.5929799117082045
29,39,2.276439830540819
30,39,3.7588896098113307
31,39,2.35684388636566
32,39,1.3075709578514816
33,39,1.335712377390176
34,39,0.6985102349783087
35,39,0.5457425289111103
36,39,2.1779448621553885
37,39,1.9307023904940015
38,39,1.5980306095187207
39,39,0.3708637074920805
40,39,0.9447476559418851
41,39,3.552854216760174
42,39,0.8030355075506025
43,39,1.522651807182932
44,39,0.02311616604964187
45,39,1.5960205081230998
46,39,0.2120656972380189
47,39,3.21214203020241
48,39,2.455338854751091
49,39,2.0342226123684846
50,39,0.7537880233578871
51,39,4.183021004287368
52,39,0.8894698675623067
53,39,0.21608590002926098
1,40,11.51197791432897
2,40,33.90712822665802
3,40,38.52643028892027
4,40,41.23513097464473
5,40,39.83241097668028
6,40,41.47697925015584
7,40,42.710405455262524
8,40,44.47589786649364
9,40,21.113354452120145
10,40,43.26665648893808
11,40,14.244863427604544
12,40,17.87258756027124
13,40,28.779944785822423
14,40,5.2481075785911475
15,40,28.659020648066868
16,40,54.53678612775594
17,40,89.4113074564584
18,40,0.8464689642888948
19,40,18.501393076600127
20,40,29.191086854191315
21,40,76.71427299212498
22,40,4.498377924506698
23,40,14.994593081688993
24,40,31.440275816444665
25,40,26.772604099080187
26,40,55.35907026449372
27,40,50.884877167538136
28,40,14.269048255155656
29,40,54.77863440326705
30,40,90.45125504115619
31,40,56.71342060735595
32,40,31.464460643995775
33,40,32.141635815426895
34,40,16.80845514802234
35,40,13.132361360253425
36,40,52.40852130325814
37,40,46.45905372568477
38,40,38.453875806266936
39,40,8.924201366360062
40,40,22.733737898044605
41,40,85.49336539317838
42,40,19.323677213337913
43,40,36.64001373993359
44,40,0.5562510336755594
45,40,38.405506151164715
46,40,5.10299861328448
47,40,77.29470885335165
48,40,59.08353370736486
49,40,48.950090963449234
50,40,18.13862066333346
51,40,100.65725226772514
52,40,21.403572382733483
53,40,5.199737923488925
1,41,17.39210971591415
2,41,51.22633996157908
3,41,58.20510667531774
4,41,62.29736778494459
5,41,60.17816113888783
6,41,62.662748241161275
7,41,64.52618856786637
8,41,67.19346589824815
9,41,31.897713827716498
10,41,65.36656361716474
11,41,21.52090887116268
12,41,27.001615714412935
13,41,43.48027428978538
14,41,7.928755899902039
15,41,43.297584061677036
16,41,82.3932928768622
17,41,135.081154663308
18,41,1.2788315967583934
19,41,27.95160490057631
20,41,44.10142106535374
21,41,115.8986807119321
22,41,6.796076485630319
23,41,22.653588285434395
24,41,47.4994593081689
25,41,40.4476165031869
26,41,83.63558642799893
27,41,76.87604798799028
28,41,21.557446916784347
29,41,82.75867333307889
30,41,136.65229062503977
31,41,85.68171698281236
32,41,47.53599735379057
33,41,48.559062631197285
34,41,25.393941707059525
35,41,19.840158772565932
36,41,79.17794486215539
37,41,70.18958563922496
38,41,58.09549253845273
39,41,13.482538834395635
40,41,34.345762884368284
41,41,129.16199127259773
42,41,29.19389845171304
43,41,55.3551391168276
44,41,0.8403750492983728
45,41,58.022416447209395
46,41,7.7095276261720285
47,41,116.77559380685216
48,41,89.26244545373586
49,41,73.9530043382568
50,41,27.403534216251288
51,41,152.0713458773838
52,41,32.33617037517652
53,41,7.855679808658703
1,42,3.482055392287826
2,42,10.255969873923387
3,42,11.653181176290982
4,42,12.472488327417528
5,42,12.048204267012709
6,42,12.545640751625255
7,42,12.918718115084667
8,42,13.452730811801075
9,42,6.386206633334605
10,42,13.086968690762438
11,42,4.308677785835147
12,42,5.405964148951058
13,42,8.705138480719565
14,42,1.5874076053076853
15,42,8.668562268615702
16,42,16.49587165884254
17,42,27.044451229596834
18,42,0.256033484727046
19,42,5.596160451891149
20,42,8.829497601872703
21,42,23.203948958691143
22,42,1.3606350902637303
23,42,4.535450300879101
24,42,9.509815147004568
25,42,8.097973359795427
26,42,16.74458990114881
27,42,15.391270053305854
28,42,4.315993028255919
29,42,16.569024083050266
30,42,27.359006653690063
31,42,17.154243476712082
32,42,9.51713038942534
33,42,9.721957177206978
34,42,5.084093482437057
35,42,3.9721766344796
36,42,15.852130325814535
37,42,14.05258069030444
38,42,11.631235449028663
39,42,2.6993244532651426
40,42,6.876327875526379
41,42,25.859381957431648
42,42,5.844878694197423
43,42,11.082592267470707
44,42,0.1682505756777731
45,42,11.616604964187118
46,42,1.5435161507830488
47,42,23.37951477678969
48,42,17.871137233947813
49,42,14.806050659644034
50,42,5.486431815579558
51,42,30.44603895525616
52,42,6.473989542383879
53,42,1.57277712046614
1,43,9.767922343930893
2,43,28.770225055023346
3,43,32.689706499751914
4,43,34.988041168912126
5,43,33.797832143811306
6,43,35.19324962151572
7,43,36.23981272979403
8,43,37.73783443380024
9,43,17.914697912293423
10,43,36.71179217078229
11,43,12.086777858351462
12,43,15.164904647405315
13,43,24.419805859827232
14,43,4.453023421497907
15,43,24.31720163352544
16,43,46.27450606210959
17,43,75.8655649275473
18,43,0.7182295841125657
19,43,15.698446624174649
20,43,24.76866022925334
21,43,65.0921211658588
22,43,3.816877218426778
23,43,12.72292406142259
24,43,26.677098838466726
25,43,22.716575703217433
26,43,46.972214800961794
27,43,43.175858427795376
28,43,12.107298703611821
29,43,46.47971451471318
30,43,76.74796127374273
31,43,48.1213821355419
32,43,26.697619683727083
33,43,27.272203351017136
34,43,14.261987455949518
35,43,11.142818976374947
36,43,44.46867167919799
37,43,39.42054374514967
38,43,32.62814396397084
39,43,7.572191901072479
40,43,19.28959454473748
41,43,72.54118799536913
42,43,16.396155363026857
43,43,31.089080569443915
44,43,0.47197944098825745
45,43,32.58710227345013
46,43,4.329898349935753
47,43,65.58462145210743
48,43,50.132424971057084
49,43,41.534190806966656
50,43,15.390633945269263
51,43,85.40775797361424
52,43,18.16094805541773
53,43,4.411981730977189
1,44,0.12111497016653308
2,44,0.35672938691907435
3,44,0.4053280409144689
4,44,0.43382568095365315
5,44,0.4190679745047899
6,44,0.4363701131000089
7,44,0.4493467170464232
8,44,0.46792107171482
9,44,0.22212892637685583
10,44,0.4551989109830413
11,44,0.14986705342035292
12,44,0.18803353561568897
13,44,0.3027874254163327
14,44,0.05521417757591949
15,44,0.30151520934315484
